Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Niger,NER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.164518957,7.407672026,7.34524072,7.401174427,7.347959855,7.94144119,8.335168723,7.900150008,7.629979554,8.274187303,8.864686578,8.917859886,9.217604974,12.52096455,13.47847514,12.61682284,14.18337225,16.41694063,18.25750155,19.0948855,23.12291752,25.78205104,28.36026089,30.57235687,34.15467077,32.13948362,30.78953574,31.308205,29.64887083,30.06395098,41.89710833,40.79071326,38.668806,37.17278201,45.43048043,47.36103113,50.66144849,54.20353552,57.49811459,57.71646175,59.55091813,62.53592037,64.14453306,64.02363255,64.2713669,69.78898947,70.83317065,75.81746079,83.49709913,86.99567768,90.0188149,93.59400682,98.56229433,98.19842789,97.8000596,100,101.7927215,102.1676004,104.6233889,104.5978789,105.814331,109.1143054,113.4996093,117.3448829
Nigeria,NGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.032305188,0.034326578,0.036236956,0.035115512,0.035968049,0.036278973,0.041065212,0.039830502,0.040316652,0.041407744,0.062641006,0.063485428,0.065321978,0.068814638,0.099056171,0.122335155,0.139894146,0.15488206,0.176433504,0.196703532,0.221133446,0.705421981,0.809842436,0.968320097,1.023065662,1.09394129,1.153183162,1.380008242,1.658454246,2.138903024,2.281545223,2.711933788,3.979826709,5.63698909,8.077606058,14.16825456,17.92157961,18.82757746,19.95899141,22.63959805,27.77284106,30.57136507,37.02468981,40.65471028,49.7484947,59.62779691,73.85760163,79.10129266,85.36721233,85.95291582,100,109.7784581,120.6988203,126.6912098,132.5983432,136.3955157,149.4126537,166.0257243,183.0076407,202.0125801,217.8688345,239.9411995,267.0817522,300.7924617
Nicaragua,NIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.18E-09,1.18E-09,1.18E-09,1.17E-09,1.22E-09,1.23E-09,1.28E-09,1.30E-09,1.35E-09,1.37E-09,1.40E-09,1.45E-09,1.51E-09,1.76E-09,2.14E-09,2.24E-09,2.48E-09,2.77E-09,2.87E-09,3.78E-09,5.18E-09,5.79E-09,6.76E-09,7.51E-09,1.04E-08,2.79E-08,1.06E-07,6.62E-07,9.08E-05,0.004369185,0.223532229,10.3353074,12.78119014,15.38748253,35.96128489,40.77746605,44.69488092,49.06514333,55.94824095,61.11015581,66.34499131,71.14937005,73.46057107,77.37681082,84.38011045,92.70597539,100,109.6748619,127.4413707,135.1322573,143.4271868,158.0772421,167.9463911,175.2523623,189.9594708,204.3760396,213.7570688,222.5696403,228.4866073,240.8145973,253.8007879,262.7925282,285.8595425,316.3569081
Netherlands,NLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.39601047,16.20646542,16.32942608,17.09682262,18.58048296,19.20697973,20.35618874,21.21269954,22.10292493,23.51971623,24.84737986,27.03147195,29.23767815,31.71732594,35.80748208,38.70623655,42.18717993,44.4419382,46.81286607,49.04633584,52.09965276,55.4288684,57.9917085,58.79725506,60.15377168,60.6746332,60.8030816,60.16608746,60.6592315,61.47695957,62.43584726,64.38200372,65.98881132,67.04298852,68.42590659,69.83864404,70.65279838,72.55469467,74.05477475,75.01734824,77.47051586,80.85984467,83.99534149,85.91554786,86.94434331,88.66548505,90.95005858,92.81401406,95.05293517,95.46894431,96.14703434,96.38034069,97.66136048,98.77951209,99.11939066,100,100.5655437,102.0130109,104.5974115,107.7644994,110.3031404,113.3335462,120.3098776,129.1451254
Norway,NOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.828500887,7.009294,7.343386554,7.592525516,7.951054648,8.330688474,8.662006763,8.918833135,9.313391329,9.704138166,10.95350415,11.65267889,12.29561425,13.36343487,14.88313033,16.20551943,17.47612526,18.90387825,20.08735459,21.23285617,24.01998703,27.11355644,29.9631838,32.04926808,34.03954745,35.8088968,35.61166158,38.18327036,40.04220783,42.28948385,43.90137806,44.87238903,44.58531353,45.60761925,45.53647239,46.9305576,48.93050126,50.29356346,49.94523412,53.25311844,61.41858415,62.47046355,61.52078337,63.28078426,66.98284039,72.85254946,79.21417122,81.65211567,90.27979097,85.66112741,90.76255708,96.81895191,100.0653778,102.620286,102.8853879,100,98.40190284,102.4176346,109.323612,108.7240076,105.987141,127.4108257,163.2920387,145.9517985
Nepal,NPL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.529623912,1.570740203,1.663368182,1.72274918,1.743331203,1.96796281,2.2674634,2.13895117,2.375643789,2.531577034,2.710010959,2.79597728,3.145549465,3.038685537,3.671512146,4.682013144,4.707485278,4.539671827,4.965093868,5.460528978,5.876050473,6.342453541,6.935308657,7.787567315,8.284254462,9.230468152,10.55896975,11.89962122,13.30559838,14.80359226,16.38992821,18.4459854,21.8564811,24.21149711,25.37751947,26.97652183,29.08690473,31.20416757,32.48598818,35.37303335,36.95506882,41.02646356,42.6407966,43.9499991,45.78114379,48.58267071,52.15837436,56.12412627,59.27822052,68.70839558,79.11560985,100,107.74115,115.3720797,124.6426488,130.1381998,139.4435167,150.9635209,157.5392782,164.9296914,170.2361432,181.7487235,196.7269847,207.3820038
Nauru,NRU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,4.531342831,4.764383482,5.075103977,5.489398204,6.292093172,7.353722312,8.234097364,9.347513043,10.0984215,10.97879649,12.16989234,13.23152129,14.65565751,16.28694092,16.93427575,18.04769142,19.57540123,21.38793835,22.91564813,24.65050523,27.75646909,31.7579691,37.67254439,41.85836938,40.36492403,41.07861219,42.7440471,45.36094072,47.14526427,50.31730079,53.1183242,55.98092143,59.27543252,62.60284212,66.12700893,61.73304957,55.56208978,53.09459875,63.87692809,96.71926211,87.18681467,93.68562803,110.1224432,100,100.4276989,92.20332311,116.4077038,133.7798774,158.4922832,150.9979658,157.5377691,186.0230813,165.9299411,174.8467147
New Zealand,NZL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.703881461,4.713875426,4.926800225,5.07241487,5.238045754,5.335428952,5.207502417,5.66057352,5.989446382,6.044891087,6.849199537,7.799886828,8.520876326,9.238773571,9.577484541,10.97827851,13.33771589,15.55365746,17.57276122,20.07254164,23.06423568,26.83461603,30.07768952,32.40133939,34.92825226,39.69044464,46.41731428,51.74144902,55.83341577,58.98216972,60.41166334,60.94948412,62.1693792,63.08899865,64.29230455,65.21207871,66.12118082,67.15394575,67.85941082,68.25732125,70.22609399,72.93746429,73.15485902,74.66800674,76.72788939,78.26265316,80.38344141,84.65681727,86.97431895,89.27121299,92.0918198,94.3644014,94.18544717,98.104527,98.57651714,100,102.4104326,106.1145488,107.9748718,111.306508,113.4827191,118.6781423,125.308794,131.2716746
OECD members,OED,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3019701.636,3080160.112,3160249.631,3218792.555,3321597.618,3.381594017,3.441868127,3.319935929,3.702279028,3.743484503,3.51028409,4.075161231,4.176264945,5.859696029,17.63688699,18.05562795,18.29035487,19.38779374,20.12497271,26.2796469,39.70986925,41.17113689,38.40434975,34.56428944,32.93344308,32.76482271,26.00389828,28.91057517,29.2918967,29.29189662,41.6544137,38.11284374,38.59818001,36.51876168,36.35384668,36.99320489,39.73543024,38.84768284,34.57378244,38.31393432,45.0361234,42.94602887,44.96149576,49.29505189,55.45521076,67.50760254,77.33927314,83.57183357,110.8578297,83.09664295,95.04177807,110.1386815,114.1107606,111.5770318,113.5377745,91.79929568,83.41225932,89.49963871,100,97.33376645,86.83772076,97.3807321,113.9254444,109.3047134
Other small states,OSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.921742002,0.955352967,0.956881037,0.945883928,0.988339422,1.019629088,1.066538739,1.151218094,1.156620629,1.183634329,1.227527669,1.299589564,1.387631236,1.599959262,2.017127869,2.442703501,2.723674492,3.009841871,3.280196273,3.494504618,3.80929691,4.193172696,4.58614207,4.828019038,5.294094484,5.53417864,5.716363848,5.974640929,6.549255644,7.111512386,7.570347106,8.591769849,9.468251326,10.30510775,11.64770006,13.16265636,14.26484587,16.1739836,17.39124358,18.41076805,30.93201332,32.79189108,34.07778527,35.28845246,37.84733918,39.9501683,42.34623484,46.72116182,51.823331,58.23627454,64.40270649,74.97180648,82.40774674,88.49199883,94.87206438,99.08626282,100,104.029746,108.0263469,117.7879693,129.5013918,142.7977427,162.6994801,205.000968
Panama,PAN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,16.1663271,16.2528054,16.34570947,16.69165947,17.16307954,17.26950047,17.49014114,17.94290367,18.04412278,18.26213049,18.88714055,19.43549836,20.40688864,22.15009115,24.72202235,27.04164878,28.26785556,29.58423174,31.92770418,34.87949002,38.41644634,39.81563694,41.75532933,44.88570835,45.6170147,45.98631419,46.14195458,47.19828357,47.1076963,46.50633914,46.76919547,46.99967235,49.37835374,51.13360841,53.01519502,53.2626207,54.29943992,55.13428723,55.72605745,56.04735752,55.19403259,55.98327149,57.05539011,57.69223193,59.19995204,60.19199137,61.5009887,63.25853396,67.988041,72.29400144,74.13800719,78.20648113,83.14779703,88.26798542,92.41139004,95.1973988,97.55354902,99.30433648,100,100.5383507,100.0410018,101.4566993,103.6601439,105.4293513
Peru,PER,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.00E-07,1.03E-07,1.07E-07,1.12E-07,1.27E-07,1.43E-07,1.56E-07,1.72E-07,2.03E-07,2.20E-07,2.46E-07,2.62E-07,2.81E-07,3.17E-07,3.65E-07,4.46E-07,5.78E-07,7.85E-07,1.29E-06,2.27E-06,3.13E-06,5.17E-06,8.61E-06,1.79E-05,3.72E-05,9.90E-05,0.000166621,0.000309331,0.002122874,0.056730114,3.608738482,17.25123432,29.19954576,42.74366247,54.15119422,61.50427543,67.46265093,72.37604426,76.26342699,78.50141189,81.26836688,81.63833974,81.72733943,83.20147561,88.42572836,91.52392041,98.53121881,100,101.1032763,103.1897429,109.0826291,116.441111,117.8414143,119.0872742,121.984002,125.2660071,129.1253058,133.7940356,136.8410814,139.4030424,144.5876802,159.1666032,166.7532188,177.7028082
Philippines,PHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.987690692,1.018464262,1.086983317,1.18382997,1.238066581,1.286225288,1.355263102,1.383999906,1.472470777,1.559510082,1.798149173,2.059218257,2.194649582,2.570106709,3.415422109,3.739190597,4.052641325,4.391717908,4.802613761,5.520170726,6.305944535,7.047822955,7.657002101,8.747988436,13.38087506,15.66378813,16.11677492,17.32506981,19.01598955,20.74643346,23.43451531,27.27663213,29.42653913,31.43037521,34.5923434,37.2359954,40.09905823,42.60918539,47.04295677,50.0229586,52.93276086,55.90697979,58.27245544,60.13258874,63.67485435,67.43860714,70.88578999,73.12882178,78.37889798,80.52511487,84.04477452,87.33832601,89.08000603,90.91600139,93.69171719,93.01743403,94.20834716,96.3942257,100,100.6970763,102.3590717,104.6953954,110.4417574,115.5181962
Palau,PLW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,7.600761096,8.342100171,9.131300995,10.01096903,10.98981243,12.07757386,13.28510722,14.34791538,15.85444711,17.51916369,19.35867609,21.3913369,23.63742717,25.52842128,27.57069467,29.77635076,32.15845851,34.7311354,37.50962623,40.51039631,43.75122807,45.48449657,47.78096762,50.15810573,51.43826657,52.88513181,54.42498597,55.66465137,56.55294185,57.82699857,61.56720109,61.64346521,59.88144298,58.79262326,60.89458604,67.61008581,68.62618067,69.95872505,74.12282571,75.48824851,75.43952851,75.84696697,81.2692731,87.53678012,90.15507272,95.54510055,102.6785269,101.6118325,102.5472695,100,97.72255247,103.1880459,113.3657929,122.7090279
Papua New Guinea,PNG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.956265333,2.957337768,2.965810663,3.011060639,3.068270791,3.136742366,3.36762713,3.655810592,3.847714619,4.037697053,4.265881968,4.411499109,4.726152213,5.658976794,6.163759046,6.303634001,7.54658855,8.107890612,7.94326207,9.222114717,9.876083928,9.747339065,10.10592432,11.9916858,12.88366251,13.09239567,13.27004234,14.32787703,15.46325196,15.07038436,15.69403177,16.79180651,17.27473573,16.84359245,18.06527311,20.92885931,21.30806474,23.10355932,26.46370725,29.39294701,33.24413381,35.54260463,39.9109441,42.12174597,41.28252414,46.3117178,74.33692313,76.41482738,85.32895423,81.16549006,89.21480248,97.09529607,96.53727048,100,105.4373927,104.1393335,106.7614015,114.981533,126.2469702,127.5880431,129.6734654,144.7094542,166.4575787,160.4282995
Poland,POL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.535997184,13.25264734,18.37154426,24.00109917,32.93767679,41.97696666,49.52493221,56.31252059,62.53370866,66.39677328,70.41889871,72.67342862,73.99250194,74.56569045,78.24410276,80.2965196,81.70294086,84.80368307,88.14011121,91.56668882,93.01272584,95.8642305,97.9573623,98.22280303,98.69650449,100,100.0828624,101.8545321,103.1042855,106.2246819,110.7271153,116.6402046,129.1085496,141.4347863
Pre-demographic dividend,PRE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.90054583,11.22593499,11.63745723,11.93413562,12.27866569,12.60405512,12.9007335,13.53237202,14.35541581,14.85307008,15.46556786,16.30775219,17.05423383,17.74329385,18.92043789,20.31769868,20.92062618,21.82023186,22.98780598,24.32764486,26.42353539,28.87352658,30.81629256,32.51980216,34.05104648,34.96979286,36.13588448,37.2951126,38.68085429,39.56827575,44.25760653,45.63990324,46.81576073,47.69888894,49.21488581,50.58019653,52.55866762,53.25888059,56.64622133,57.48049428,59.3745179,62.64303228,64.24029069,67.07808811,66.21131978,70.57472688,74.45130053,77.26740905,82.33758659,86.44010261,88.59600399,90.69557543,91.76508319,92.84976042,93.96447273,95.82266196,97.95144144,100,102.0461157,104.5083377,106.9980225,109.9935819,113.3297741,116.996513
"Korea, Dem. People's Rep.",PRK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.462105316,1.482746819,1.492780506,1.501256551,1.531407638,1.590706183,1.674428886,1.740345455,1.769458111,1.90034845,1.937691358,2.034899363,2.193715237,2.401378422,2.854404443,3.317685144,3.85760953,4.876020411,5.965726745,7.125309853,8.614715806,10.13167439,12.22795107,15.23667032,18.9964287,23.1252191,27.85458743,30.6670052,34.09109579,37.67536716,42.62766299,46.92716795,52.29846656,56.15622682,60.24306753,62.30857161,63.79829177,66.27698823,68.81210486,71.13143597,73.56432258,76.29796028,79.49467757,82.21908229,84.19202346,86.99806253,89.76855253,92.43139788,94.03760145,95.0702608,95.81383941,95.56430631,95.20460012,97.36992107,98.075324,100,101.8540872,103.4146958,105.3303211,107.2624667,109.5183502,111.7303759,117.6828105,125.8057087
Paraguay,PRY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.24451065,0.260855751,0.282823133,0.287478141,0.29342244,0.300225227,0.309162233,0.299529125,0.301083512,0.309031489,0.312938732,0.33140456,0.359650667,0.433886489,0.536229572,0.568809233,0.594636056,0.65676624,0.717302767,0.855894746,0.997416468,1.155269328,1.218515903,1.41235523,1.819707938,2.295221827,2.91256185,3.727178263,4.742294693,6.233979676,8.516085738,10.6553126,12.15589181,13.64134604,15.35652301,17.0574771,19.00568802,19.65396999,22.84942571,25.2897736,28.99839383,33.03949536,38.96988132,44.87160666,50.18216366,56.68217105,61.70184927,69.49818991,77.9941734,80.83937348,84.60301331,88.91413797,93.18048361,97.22235117,100,101.6038881,105.8049593,108.0895099,110.2083325,113.5827788,116.0860541,125.8931502,136.0331643,138.8473576
West Bank and Gaza,PSE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2172529,60.59397899,62.17926507,59.79515888,56.58288242,54.86871178,60.59788717,62.01902224,62.9411973,61.60342793,58.61283011,58.64578208,61.80862129,64.75703723,75.77114428,77.17498163,87.35923627,92.09395376,94.73496341,100.1712075,103.8497227,100,101.2780225,104.544659,104.2289417,108.2412029,110.6451337,120.5522677,122.5807483,117.7956589
Pacific island small states,PSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,7.517740745,8.381240467,9.015441032,9.214612349,9.323267226,10.25771501,10.67123912,11.20634449,12.14543291,14.31364362,16.65861148,18.20901738,19.86596735,21.04991338,23.0710375,24.78192368,29.03629062,34.55955434,40.65863243,47.01300672,53.43958218,55.40913934,57.48505277,60.10206036,63.20159487,65.47603865,67.22296502,69.7064192,72.10945725,74.55908733,76.64467091,78.68284731,81.18608976,83.66987841,85.90276137,88.35718294,90.76883827,94.59466707,96.21911107,97.84661905,100,101.1869442,102.8302609,103.1178489,104.7541746,104.453422,104.4950509,104.8574052,107.0493727,108.5065691,110.6333666,111.809232,111.3849663,110.0447859,110.9498286,112.789649,113.0139082,115.0409382,
Qatar,QAT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,4.060344233,4.727796635,5.174624007,6.621455729,18.67504111,18.37807537,22.3543122,26.53382116,26.73427749,34.37520189,46.77970713,51.05147502,48.08211303,41.69655468,41.29966333,38.72589811,30.19040239,32.52626429,34.04981209,34.44274667,37.78463979,35.93366841,35.8525435,34.00766035,34.5527009,37.2364775,39.71551741,38.09553164,31.09274569,36.03010834,47.79560148,45.42879151,46.79574619,54.83360244,62.02052474,80.96326743,87.73310296,97.35730205,119.6517004,90.67433091,97.00279159,114.7253678,121.9874403,122.9236799,121.1010278,90.66857261,82.52952771,88.95657217,100,95.54408579,81.11652725,99.34018421,125.0463616,111.6745521
Romania,ROU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034644947,0.102203972,0.3064677,1.003095556,2.397629799,3.450991844,4.969507073,11.69515841,17.32456674,25.9041189,37.08973887,51.16761367,62.78996311,77.32788367,89.28014215,100,110.6065794,128.1003675,148.6155033,154.6962221,163.872975,170.3992973,176.8919185,179.3588295,182.4333465,188.3889468,193.3245838,202.316703,214.833529,229.756969,239.201167,252.6209627,283.1677946,319.3281458
Russian Federation,RUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000763565,0.000884994,0.002023359,0.032179873,0.317885897,1.294743082,3.159262033,4.613671834,5.308421775,6.292548354,10.84751051,14.93679723,17.39832456,20.12323385,22.87149142,27.50414622,32.80678943,37.76730939,42.99477304,50.73964436,51.73952619,59.08193904,73.53343218,80.08369356,84.34425727,90.66170213,97.2344361,100,105.3498151,115.8826651,119.6640703,120.7389481,144.1762965,168.2757596,180.1789164
Rwanda,RWA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.717671816,0.768803878,0.707519953,0.803397601,0.932142094,0.997055211,1.364562529,1.868993065,1.884851317,1.860647382,2.045528936,2.043199771,2.08092404,2.162418306,2.506392275,4.711244232,4.622150478,5.246670782,5.438947567,5.768835277,5.945637107,6.404087455,6.716810593,6.881319568,8.041282225,8.408296799,7.817888686,7.86989926,8.045034135,8.471186573,9.61153272,11.0512381,11.85613106,13.50063603,15.82157126,23.93275023,26.54654538,30.69351462,31.37742771,34.86249874,36.00438406,35.86303471,33.98839894,40.90887974,45.44768256,49.55197485,50.77174789,57.33960206,65.62748681,70.31831442,72.55948167,77.77758039,81.45088691,83.64167285,87.5999092,88.02558238,92.45337669,100,99.39667098,101.852932,108.6891346,111.7949389,129.5865417,142.7138193
South Asia,SAS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,4.585379302,4.503472131,4.463217114,4.254127045,4.202175677,4.183668038,4.265406457,4.367675581,5.216249861,5.26928203,4.139507055,4.785875739,5.006251916,5.652846476,14.16783375,15.29868922,18.23311102,19.9302897,20.75948806,25.77470649,35.47245776,39.22661019,39.40557351,37.61105284,37.01009068,35.6061576,30.16453257,31.03483997,29.98304288,32.25723626,36.36884608,37.77530642,37.44967716,36.18675269,36.44010605,38.52201278,41.2749227,42.06079336,36.23165489,40.17446776,44.95889515,43.53321455,45.13672927,47.23252408,52.12998751,62.41463316,69.28355046,74.85851092,88.11060139,73.52050266,86.15962754,99.43863875,103.4283512,102.5051519,100.4105572,83.90612718,81.92556448,87.15840945,99.9999931,97.9772529,88.97846531,100.8132242,118.9434195,115.4168819
Sudan,SDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.010044471,0.010902546,0.011076229,0.01159801,0.012051026,0.011762443,0.012515751,0.013361788,0.013678148,0.014855489,0.015943005,0.016989165,0.019419542,0.023915473,0.027607803,0.029066673,0.031062397,0.036468496,0.045552771,0.056473994,0.068913275,0.086125868,0.112471985,0.141780002,0.189470374,0.276947227,0.356271993,0.448515633,0.802226707,1.096953984,1.82352791,3.442325538,7.202503546,14.22403326,36.87822041,75.43625438,100,137.92117,162.2811805,187.9598697,206.479813,250.1172382,277.1329894,304.291812,356.8551733,421.283244,453.5209091,522.939638,569.4342881,580.0379056,711.52913,898.8630095,1169.677788,1595.775372,2139.407937,2439.407644,2944.013452,3963.300703,6181.77117,9394.987414,20260.56422,67977.32193,147425.1884,462510.9223
Senegal,SEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.94082865,11.21091148,11.49558429,11.66647254,11.89925953,11.95314186,12.00289355,12.16289198,12.09692427,12.92759293,13.1916856,13.58767471,14.14526389,15.23224223,17.78534806,19.85363189,20.60592866,22.28818733,23.79768422,26.10762579,27.53206833,30.57375431,33.54615173,36.66327849,39.49458919,43.00653209,45.38740937,44.59950468,44.09092235,45.04779521,44.97262289,44.55722047,44.18852439,44.22576195,59.28081593,63.49746468,66.13992269,67.44805737,69.32245973,68.95820645,69.86063481,74.74734094,76.17101266,75.46804567,75.36621278,78.92416031,81.20151064,86.55164468,93.66319755,92.08118991,93.55855506,97.16754862,100.3489226,101.5391917,100,101.0697846,102.0356575,102.6467663,101.7848984,103.9079297,105.5732972,107.1012662,116.4489213,120.9343349
Singapore,SGP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.38795455,26.47551182,26.59957092,26.84570173,26.99727778,27.28960679,27.8629598,27.96375683,28.36567834,29.01163023,29.46042913,30.89030441,32.65909028,36.97330749,43.00571448,44.24816126,45.00916479,45.91235404,47.76807577,50.26892587,55.86240404,59.14459364,61.82559176,63.78635309,64.2889385,63.34679451,62.55317587,62.88622645,66.30140216,69.0589905,72.30298362,75.50987054,76.55772332,79.20370123,81.94631918,84.54916234,85.82266111,86.75383031,85.60100329,82.53834511,85.72719551,84.17173408,83.41678464,81.91607592,85.15956606,86.77803949,88.37838536,93.60757929,92.3143387,95.0412347,96.09410978,97.21917789,97.70074898,97.27960072,97.01960149,100,100.489627,103.397839,107.1244009,106.905423,104.2984374,115.0033857,130.5037007,126.4985031
Solomon Islands,SLB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,3.992281119,4.517040135,5.104150527,5.458895139,6.055132996,6.624871923,6.962605893,7.762905705,9.06800893,9.381185278,12.58082044,13.49238572,15.26758601,17.86591742,22.85713458,25.03743534,28.06293192,30.44076656,33.83572848,36.43247827,38.45778298,42.2677964,47.03522493,59.21127186,61.43929561,68.01287392,73.68767845,80.53646574,85.71428571,89.89125165,91.4601038,95.55461523,100,102.3522743,106.1088849,109.6717803,110.0500848,112.8857296,121.7561484,123.2675112,121.6330859,114.9374941,117.2553375,121.8153911
Sierra Leone,SLE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.001649559,0.001649553,0.001649555,0.001649558,0.001649553,0.001735282,0.001782716,0.001678414,0.001790312,0.002043911,0.002000123,0.001861524,0.001972292,0.002430361,0.00277452,0.003020586,0.003270817,0.003916701,0.00485084,0.00541042,0.005085321,0.005527658,0.006550365,0.007823688,0.010934954,0.018468012,0.032966103,0.087583238,0.143888962,0.232368128,0.396400385,0.906812127,1.650611897,2.091924796,2.616203904,3.49519577,4.529091694,4.631121639,5.732176499,6.717758439,6.93817759,18.59799365,17.8663177,20.2242581,22.81831328,26.60975102,29.93410453,31.91035975,34.85049021,37.82953449,44.42470679,52.10801128,58.38244887,62.44537096,63.56649253,76.05116636,80.50145919,87.71117039,100,109.9155833,124.5090143,133.7637181,169.8162875,219.429897
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,10.539282,10.41541199,10.37442655,10.39463924,10.43886097,10.94384208,11.03209952,11.07626283,12.05555574,13.21881415,14.52588777,17.08741352,20.21810618,20.41220264,23.58883273,28.92021282,29.50133207,31.13951173,31.63431794,32.60045762,33.62860455,33.30975183,34.10050659,35.43238901,36.6212857,38.49106906,41.3472597,42.76130416,46.43590435,50.98853994,56.56109484,60.28378695,62.32367478,64.96002554,65.60579651,67.75283259,69.99791189,71.05532346,73.16259087,75.15091113,78.37846485,81.77436254,85.36863816,88.3585032,88.32855378,90.6232594,96.01837301,98.39535581,99.0165372,100,101.3076178,101.9739648,102.9800057,104.7474135,105.635687,106.3260292,110.7301328,118.6398551,121.8773528
San Marino,SMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.38113949,85.92321755,87.2590109,89.49958983,91.91919192,94.11309063,96.42058166,98.35948645,100,102.0120724,100,102.8319698,103.8596491,105.3452116,105.5060729,108.7979094,110.9745391,111.4058355,110.5784241,112.0344161,113.9875747,116.3406157,117.4040855,117.8086327,119.978,123.295,
